V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47
NO2,ML,12,1817, P,GA,1,999,LO,1,999,1,1,800,2,31,9,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,3,9,181,1,781
NO2,CP,6,1817,999,WR,1,999,DU,9,999,1,1,700,2,22,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,402,1,782
NO2,BR,2,1818, P,MA,2,ORL,CO,9,999,1,1,1350,1,25,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,12,99,1,99,0,0,0,402,1,783
NO2,BR,4,1818, P,MI,1,999,VI,9,999,1,1,795,1,21,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,6,99,1,99,0,0,0,267,1,784
NO2,BR,4,1818, P,LA,1,999,BL,9,999,1,1,1200,1,35,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,24,99,1,99,0,0,0,281,1,785
NO2,BR,4,1818, P,FA,1,999,VI,2,ORL,4,1,2740,2,26,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,999,2,786
NO2,BR,4,1818, P,FA,1,999,VI,2,ORL,4,1,99999,2,32,1,2,1,7,2,1.5,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,999,2,787
NO2,BR,7,1818, P,KE,1,999,MA,2,SCH,2,1,1100,2,30,1,1,1,9,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,2,788
NO2,BR,10,1818, P,BR,1,999,TE,9,999,1,1,1300,1,16,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,251,1,789
NO2,CD,3,1818, P,GA,1,999,OT,1,999,1,1,600,1,10,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,1,790
NO2,CD,4,1818, P,MO,1,999,DE,9,999,1,1,1200,2,18,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,12,99,1,99,0,0,0,267,1,791
NO2,CD,8,1818, P,RA,1,999,GE,1,999,2,1,2750,2,24,1,1,1,9,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,12,99,1,99,7,0,0,402,2,792
NO2,CD,9,1818, P,PL,1,999,CO,1,999,1,1,730,1,10,9,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,24,99,1,99,0,0,0,503,1,793
NO2,CD,10,1818, P,PL,1,999,PL,2,FRO,1,1,1000,2,36,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,24,99,2,99,2,0,0,267,1,794
NO2,CD,11,1818, P,PU,1,999,GO,2,ORL,1,1,1020,2,30,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,420,6,99,1,99,2,0,0,402,1,795
NO2,ML,2,1818, P,FO,2,ORL,FO,1,999,1,1,1000,1,16,2,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,932,1,796
NO2,ML,3,1818, P,LA,1,999,KN,1,999,4,3,1000,2,21,1,1,9,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,2,8,229,2,797
NO2,ML,3,1818, P,LA,1,999,KN,1,999,4,3,600,2,12,99,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,932,2,798
NO2,ML,3,1818, P,LA,1,999,KN,1,999,4,3,600,2,10,99,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,932,2,799
NO2,ML,4,1818, P,PO,1,999,LA,1,999,1,1,600,1,55,9,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,12,99,1,99,0,0,0,267,1,800
NO2,ML,6,1818, P,GI,1,999,PE,1,999,1,1,700,1,11,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,11,99,1,99,0,0,0,402,1,801
NO2,ML,6,1818, P,JL,1,999,BL,1,999,2,1,1200,2,16,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,1,1,125,2,802
NO2,ML,6,1818, P,JL,1,999,BL,1,999,2,1,99999,2,14,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,1,1,125,2,803
NO2,ML,7,1818, P,MO,1,999,CU,1,999,1,1,1200,1,26,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,4,99,1,99,0,1,1,125,1,804
NO2,ML,7,1818, P,SA,1,999,RI,2,SCH,2,1,1997,1,18,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,7,1,1,125,2,805
NO2,ML,7,1818, P,SA,1,999,RI,2,SCH,2,1,99999,2,15,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,2,1,1,125,2,806
NO2,ML,7,1818, P,SI,1,999,CL,1,999,1,1,600,1,30,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,2,99,0,0,0,267,1,807
NO2,ML,11,1818, P,GA,1,999,TR,1,999,2,1,1225,2,37,12,1,2,3.5,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,2,808
NO2,ML,9,1818, P,LA,1,999,LO,1,999,1,1,1000,2,21.5,13,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,1,809
NO2,ML,11,1818, P,PE,1,999,DE,1,999,1,1,1525,1,18,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,1,810
NO2,JL,1,1818,999,CE,1,999,TA,1,999,1,1,500,1,24,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,402,1,811
NO2,JL,2,1818,999,CU,3,ALA,PA,1,999,1,1,1000,2,19,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,5,4,402,1,812
NO2,JL,3,1818,999,DI,3,TEN,GA,1,999,1,1,1100,1,20,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,5,3,503,1,813
NO2,JL,4,1818,999,HA,3,TEN,GA,1,999,1,1,800,2,20,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,5,3,503,1,814
NO2,JL,5,1818,999,CH,1,999,HO,1,999,1,1,850,2,22,99,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,402,1,815
NO2,JL,6,1818,999,JR,1,999,CO,1,999,1,1,500,1,25,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,4,99,1,99,0,0,0,402,1,816
NO2,JL,6,1818,999,CA,3,VIR,PA,1,999,2,1,980,2,40,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,5,1,402,2,817
NO2,JL,6,1818,999,CA,3,VIR,PA,1,999,2,1,99999,2,30,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,5,1,402,2,818
NO2,JL,6,1818,999,TO,1,999,KE,1,999,3,1,1600,2,28,1,2,2,14,1,7,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,6,99,1,99,0,0,0,402,2,819
NO2,JL,6,1818,999,MA,2,RAP,RE,1,999,1,1,1200,1,33,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,5,0,0,402,1,820
NO2,JL,6,1818,999,BR,1,999,WI,1,999,1,1,1000,1,30,99,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,4,99,1,99,0,0,0,402,1,821
NO2,JL,8,1818,999,SP,1,999,PA,1,999,1,1,750,1,25,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,1,822
NO2,MD,1,1818, P,FO,2,ORL,FO,2,ORL,4,3,1020,2,20,1,1,1,2,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,2,0,0,267,2,823
NO2,MD,1,1818, P,FO,2,ORL,FO,2,ORL,4,3,300,1,24,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,2,824
NO2,MD,1,1818, P,FO,2,ORL,FO,2,ORL,4,3,700,1,19,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,932,2,825
NO2,MD,2,1818, P,BA,2,ORL,CA,1,999,1,1,1000,1,28,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,10,99,1,99,0,0,0,267,1,826
NO2,MD,3,1818, P,LR,1,999,FO,1,999,1,1,1200,2,33,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,12,99,1,99,0,0,0,267,1,827
NO2,MD,5,1818,999,HU,3,KTY,FO,1,999,6,1,5233,2,21,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,10,99,1,99,0,5,3,503,2,828
NO2,MD,5,1818,999,HA,3,KTY,FO,1,999,6,1,99999,2,20,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,10,99,1,99,0,5,3,503,2,829
NO2,MD,5,1818,999,HA,3,KTY,FO,1,999,6,1,99999,2,18,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,10,99,1,99,0,5,3,503,2,830
NO2,MD,5,1818,999,HA,3,KTY,FO,1,999,6,1,99999,2,14,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,10,99,1,99,0,5,3,503,2,831
NO2,MD,5,1818,999,HA,3,KTY,FO,1,999,6,1,99999,2,22,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,10,99,1,99,0,5,3,503,2,832
NO2,MD,5,1818,999,HA,3,KTY,FO,1,999,6,1,99999,2,25,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,10,99,1,99,0,5,3,503,2,833
NO2,MD,6,1818, P,RE,3,ARK,AR,2,ORL,1,1,2000,1,20,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,24,99,1,99,0,9,4,267,1,834
NO2,MD,6,1818, P,SO,1,999,CA,1,999,1,1,900,2,15,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,600,6,99,1,99,0,0,0,267,1,835
NO2,MD,7,1818, P,HU,3,KTY,DE,2,LSA,1,1,350,2,27,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,7,99,2,99,0,5,3,503,1,836
NO2,MD,8,1818,999,RA,3,NYO,LA,1,999,4,1,1800,2,25,1,3,2,10,1,8,1,0.3,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,1,1,257,2,837
NO2,MD,8,1818, P,AV,1,999,RO,1,999,1,1,300,2,55,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,402,1,838
NO2,MD,8,1818, P,GR,2,ORL,MA,2,ORL,1,1,1168,2,18,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,2,0,0,201,1,839
NO2,MD,9,1818, P,DE,1,999,CH,1,999,1,1,1000,2,18,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,99,99,2,2,7,0,0,267,1,840
NO2,PE,1,1818, P,DE,1,999,BR,1,999,1,1,1000,1,20,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,201,1,841
NO2,PE,1,1818,999,DE,1,999,DE,9,999,1,1,700,1,40,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,2,2,0,2,1,121,1,842
NO2,PE,1,1818, P,BO,2,ORL,DR,2,ORL,1,1,400,1,5,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,99,0,0,503,1,843
NO2,PE,1,1818, P,CH,1,999,LA,9,999,1,1,1750,1,19,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,6,99,1,99,0,0,0,267,1,844
NO2,PE,1,1818, P,RE,2,BAR,LO,1,999,1,1,575,1,8,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,503,1,845
NO2,PE,2,1818,999,LO,1,999,MI,9,999,1,1,1200,2,18,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,201,1,846
NO2,PE,2,1818, P,OL,1,999,SO,1,999,1,1,1500,2,26,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,1,99,1,99,0,0,0,999,1,847
NO2,PE,3,1818,999,TU,2,FEL,FL,9,999,1,1,1000,1,20,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,235,1,848
NO2,PE,3,1818, P,WA,1,999,FI,1,999,3,1,800,1,7,2,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,3,1,9999,99,99,1,99,0,1,3,249,2,849
NO2,PE,3,1818, P,WA,1,999,FI,1,999,3,1,99999,1,5,2,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,3,1,9999,99,99,1,99,0,1,3,249,2,850
NO2,PE,3,1818, P,WA,1,999,FI,1,999,3,1,99999,1,3,2,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,3,1,9999,99,99,1,99,0,1,3,249,2,851
NO2,PE,4,1818,999,GR,1,999,TR,1,999,1,1,2000,2,19,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,800,12,99,1,99,0,0,0,503,1,852
NO2,PE,5,1818, P,PO,1,999,OL,1,999,1,1,1200,2,16,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,12,99,1,99,0,0,0,267,1,853
NO2,PE,5,1818,999,NY,1,999,LO,1,999,1,1,705,2,17,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,402,1,854
NO2,PE,5,1818, P,PO,1,999,OL,1,999,1,1,1200,1,15,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,12,99,1,99,0,0,0,267,1,855
NO2,PE,6,1818, P,AL,1,999,GI,1,999,1,1,900,2,12,2,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,300,12,99,1,99,0,0,0,267,1,856
NO2,PE,6,1818, P,LE,1,999,WR,1,999,1,1,955,1,23,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,2,99,0,0,0,267,1,857
NO2,PE,6,1818, P,FO,9,999,RE,1,999,1,1,1000,1,15,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,2,99,1,99,0,0,0,402,1,858
NO2,PE,6,1818, P,LA,1,999,NO,1,999,1,1,750,1,18,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,375,12,99,1,99,0,0,0,402,1,859
NO2,PE,6,1818, P,FR,1,999,BO,1,999,1,1,1200,1,42,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,10,99,1,99,0,0,0,267,1,860
NO2,PE,6,1818, P,DA,1,999,DU,2,JAR,1,1,1500,1,39,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,301,1,861
NO2,PE,7,1818, P,DA,1,999,BE,2,SBE,1,1,950,2,15,9,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,402,1,862
NO2,PE,8,1818, P,MO,1,999,HA,2,SJO,1,1,825,1,30,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,7,99,1,99,0,0,0,267,1,863
NO2,PE,8,1818,999,BO,1,999,KO,1,999,2,1,1350,2,14,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,3,1,9999,99,99,1,99,0,0,0,267,2,864
NO2,PE,8,1818,999,BO,1,999,KO,1,999,2,1,99999,1,9,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,3,1,9999,99,99,1,99,0,0,0,267,2,865
NO2,PE,9,1818, P,KO,1,999,GE,9,999,1,1,800,2,18,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,1,866
NO2,PE,10,1818, P,PO,1,999,LA,1,999,4,1,2400,2,30,1,3,1,1,2,7,2,4,9,99,9,99,9,99,9,99,9,99,0,2,9999,5,99,1,99,0,3,9,181,2,867
NO2,PE,10,1818, P,CO,2,SBE,DU,1,999,1,1,750,2,18,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,3,9,181,1,868
NO2,PE,10,1818, P,WI,1,999,AV,1,999,1,1,850,2,14,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,402,1,869
NO2,PE,11,1818,999,FO,1,999,LO,1,999,1,1,800,2,20,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,402,1,870
NO2,PE,12,1818,999,BR,9,999,LO,1,999,1,1,850,1,15,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,402,1,871
NO2,PE,12,1818, P,LO,1,999,DU,2,ORL,2,1,1600,2,13,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,3,1,9999,99,99,1,99,0,0,0,267,2,872
NO2,PE,12,1818, P,LO,1,999,DU,2,ORL,2,1,99999,2,13,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,3,1,9999,99,99,1,99,0,0,0,267,2,873
NO2,CP,3,1819,999,BA,1,999,BR,9,999,1,1,395,2,40,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,12,99,2,7,0,0,0,402,1,874
NO2,CP,4,1819,999,WI,3,VIR,GR,3,VIR,1,1,900,2,17,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,2,7,0,5,1,402,1,875
NO2,CP,5,1819,999,SM,1,999,LO,9,999,1,1,450,1,19,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,2,2,0,0,0,402,1,876
NO2,CP,7,1819,999,CB,1,999,HY,1,999,1,1,700,2,11,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,2,7,0,0,0,402,1,877
NO2,CP,8,1819,999,MC,1,999,LA,9,999,1,1,650,1,14,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,4,99,1,99,0,0,0,402,1,878
NO2,PP,1,1819, P,MA,2,AVO,PR,2,ORL,1,1,964,1,28,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,402,1,879
NO2,PP,1,1819, P,GA,1,999,PI,1,999,1,1,950,2,14,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,12,99,1,99,0,2,1,125,1,880
NO2,PP,1,1819,999,VA,1,999,GE,9,999,1,1,800,2,16,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,2,99,2,7,0,0,0,402,1,881
NO2,PP,1,1819,999,SA,1,999,LA,9,999,3,1,1300,2,18,4,2,2,4,1,1.5,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,6,99,1,99,0,0,0,402,2,882
NO2,PP,2,1819,999,DE,1,999,PU,9,999,2,2,1100,1,19,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,12,99,1,99,0,0,0,402,1,883
NO2,PP,2,1819,999,DE,1,999,PU,9,999,2,2,1100,1,19,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,12,99,1,99,0,0,0,402,1,884
NO2,PP,2,1819, P,LI,1,999,SO,1,999,1,1,1200,1,17,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,6,99,1,99,0,0,0,301,1,885
NO2,PP,3,1819, P,AL,9,999,BO,1,999,1,1,250,1,64,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,2,99,0,0,0,201,1,886
NO2,PP,4,1819, P,MA,2,LSA,NO,1,999,1,1,830,2,22,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,1,887
NO2,PP,4,1819, P,SE,1,999,PR,1,999,2,1,2100,1,28,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,1000,1,99,1,99,0,0,0,201,2,888
NO2,PP,4,1819, P,SE,1,999,PR,1,999,2,1,99999,2,20,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,1,99,1,99,0,0,0,201,2,889
NO2,PP,4,1819, P,BO,1,999,LA,2,ORL,1,1,900,1,27,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,1,890
NO2,PP,5,1819, P,FR,1,999,CA,2,ORL,2,1,1000,1,12,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,402,2,891
NO2,PP,5,1819, P,FR,1,999,CA,2,ORL,2,1,99999,1,11,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,402,2,892
NO2,PP,6,1819, P,HI,1,999,AU,1,999,1,1,502,2,22,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,402,1,893
NO2,PP,6,1819, P,DU,1,999,BI,1,999,1,1,350,1,7,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,503,1,894
NO2,PP,8,1819, P,GE,1,999,DU,1,999,1,1,810,2,16,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,6,99,1,99,0,0,0,267,1,895
NO2,PP,8,1819, P,CH,1,999,DA,1,999,1,1,800,2,16,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,1,896
NO2,PP,8,1819, P,RO,2,SBE,RO,2,ORL,1,1,800,1,15,4,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,402,1,897
NO2,PP,8,1819, P,ZA,1,999,RO,2,SJO,1,1,1500,2,25,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,12,99,1,99,0,0,0,301,1,898
NO2,PP,11,1819, P,RO,2,SBE,RO,1,999,1,1,800,1,14,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,1,899
NO2,PP,11,1819, P,BE,1,999,SI,2,IBE,2,1,800,2,19,4,1,2,0.8,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,2,1,227,2,900
NO2,PP,11,1819, P,PA,9,999,PI,9,999,1,1,850,2,17,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,1,901
NO2,PP,12,1819, P,PE,2,SBE,RO,1,999,1,1,200,2,4,14,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,932,1,902
NO2,NB,1,1819, P,GO,2,ORL,GO,9,999,2,1,1620,2,24,1,1,2,5,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,24,99,1,99,0,0,0,912,2,903
NO2,NB,2,1819, P,AL,1,999,SM,1,999,1,1,520,1,7.5,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,4,99,1,99,0,0,0,402,1,904
NO2,NB,3,1819, P,DU,1,999,LA,1,999,1,1,1000,1,17,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,500,3,99,1,99,0,0,0,267,1,905
NO2,NB,4,1819, P,LA,1,999,RE,1,999,1,1,900,2,41,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,6,99,1,99,0,0,0,267,1,906
NO2,MD,1,1819, P,NO,1,999,MI,1,999,2,1,2530,1,26,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,633,16,99,1,99,0,0,0,402,2,907
NO2,MD,1,1819, P,NO,1,999,MI,1,999,2,1,99999,2,16,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,16,99,1,99,0,0,0,402,2,908
NO2,MD,1,1819,999,GR,1,999,SA,2,ORL,5,3,2000,2,99,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,14,99,1,99,0,0,0,503,2,909
NO2,MD,1,1819,999,GR,1,999,SA,2,ORL,5,3,99999,2,27,4,1,2,8,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,14,99,1,99,0,0,0,503,2,910
NO2,MD,1,1819,999,GR,1,999,SA,2,ORL,5,3,1500,1,19,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,14,99,1,99,0,0,0,503,2,911
NO2,MD,1,1819,999,GR,1,999,SA,2,ORL,5,3,1500,1,17,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,2,9999,14,99,1,99,0,0,0,503,2,912
NO2,MD,4,1819, P,AL,2,ORL,LA,9,999,2,1,1100,1,14,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,2,1,125,2,913
NO2,MD,4,1819, P,AL,2,ORL,LA,9,999,2,1,99999,2,11,1,0,9,99,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,2,1,125,2,914
NO2,MD,4,1819, P,MA,1,999,CH,2,ORL,2,1,1200,2,31,1,1,2,8,9,99,9,99,9,99,9,99,9,99,9,99,9,99,0,1,9999,99,99,1,99,0,0,0,267,2,915
